2209225447;41.146;-8.612137;-0.1503101;0.7181332
2214758559;41.14588;-8.61338;-0.1503319;0.7181311
2242804359;41.15159;-8.609569;-0.1502653;0.7182307
2242805402;41.1506;-8.610244;-0.1502771;0.7182136
2242805783;41.14959;-8.610413;-0.15028;0.7181959
2242805785;41.14968;-8.611089;-0.1502918;0.7181973
2243071720;41.14611;-8.607083;-0.1502219;0.7181352
2243316041;41.14677;-8.607944;-0.1502369;0.7181466
2243316074;41.14673;-8.607773;-0.150234;0.718146
2243316090;41.14685;-8.608046;-0.1502387;0.7181481
2243746971;41.14689;-8.608946;-0.1502544;0.7181488
2243746973;41.14679;-8.609035;-0.150256;0.718147
2243746975;41.14681;-8.609007;-0.1502555;0.7181473
2245353947;41.14703;-8.609588;-0.1502656;0.7181512
2245520803;41.14667;-8.611166;-0.1502932;0.7181449
2245520806;41.14605;-8.611462;-0.1502984;0.718134
2245520808;41.14622;-8.611272;-0.150295;0.718137
2245520814;41.1467;-8.611506;-0.1502991;0.7181454
2245520831;41.14677;-8.611229;-0.1502943;0.7181467
2245520840;41.14676;-8.611455;-0.1502982;0.7181465
2245520859;41.1468;-8.611346;-0.1502963;0.7181472
2245520867;41.14679;-8.611406;-0.1502974;0.718147
2245520886;41.1468;-8.611283;-0.1502952;0.7181471
2245520901;41.14626;-8.611587;-0.1503005;0.7181377
2245520905;41.14674;-8.611191;-0.1502936;0.718146
2245520913;41.14604;-8.611684;-0.1503022;0.7181339
2245786927;41.14703;-8.611093;-0.1502919;0.7181511
2245786929;41.14697;-8.611155;-0.150293;0.71815
2245786936;41.14695;-8.611368;-0.1502967;0.7181498
2245786939;41.14699;-8.611405;-0.1502974;0.7181504
2245786941;41.14707;-8.611439;-0.150298;0.7181518
2245786942;41.14901;-8.610543;-0.1502823;0.7181857
2245786950;41.14693;-8.611317;-0.1502958;0.7181494
2245786951;41.14829;-8.610806;-0.1502869;0.7181732
2245786953;41.1491;-8.611189;-0.1502936;0.7181872
2245786960;41.14693;-8.611258;-0.1502948;0.7181494
2245786961;41.14694;-8.6112;-0.1502938;0.7181495
2245786974;41.14837;-8.611218;-0.1502941;0.7181745
2246054719;41.14818;-8.612148;-0.1503103;0.7181712
2246086928;41.14825;-8.61215;-0.1503104;0.7181724
2261413154;41.14972;-8.611246;-0.1502946;0.7181981
2261413157;41.14957;-8.610239;-0.150277;0.7181954
2270441288;41.14423;-8.611402;-0.1502973;0.7181023
2270441289;41.14424;-8.611389;-0.1502971;0.7181024
2270441290;41.14426;-8.611227;-0.1502943;0.7181029
2270441291;41.14422;-8.611408;-0.1502974;0.7181021
2270441292;41.14408;-8.611419;-0.1502976;0.7180998
2270441293;41.14426;-8.611256;-0.1502948;0.7181028
2293611903;41.14785;-8.60775;-0.1502336;0.7181655
2319991795;41.14519;-8.61076;-0.1502861;0.718119
2319991800;41.14523;-8.610729;-0.1502856;0.7181198
2319991804;41.14575;-8.610682;-0.1502848;0.7181288
2326546548;41.14512;-8.611883;-0.1503057;0.7181178
2326546549;41.14518;-8.611715;-0.1503028;0.7181188
2335399819;41.14646;-8.604161;-0.1501709;0.7181411
2335416031;41.14755;-8.607907;-0.1502363;0.7181602
2335762665;41.14802;-8.609168;-0.1502583;0.7181684
2337036559;41.14741;-8.608712;-0.1502504;0.7181578
2337036560;41.14747;-8.609181;-0.1502586;0.7181588
2337036563;41.14741;-8.608851;-0.1502528;0.7181578
2343359235;41.14882;-8.610624;-0.1502837;0.7181824
2343359244;41.14861;-8.610702;-0.1502851;0.7181787
2352603829;41.14876;-8.607862;-0.1502355;0.7181814
2352603831;41.14854;-8.608081;-0.1502393;0.7181774
2352603833;41.14857;-8.608109;-0.1502399;0.718178
2352603847;41.14865;-8.60817;-0.1502409;0.7181795
2352607507;41.14882;-8.608186;-0.1502412;0.7181824
2352867945;41.14823;-8.609005;-0.1502555;0.7181721
2352867947;41.14817;-8.608868;-0.1502531;0.7181711
2352867950;41.14851;-8.609118;-0.1502575;0.7181769
2352867951;41.14827;-8.609056;-0.1502564;0.7181728
2352867953;41.14814;-8.608718;-0.1502505;0.7181706
2354158012;41.14687;-8.610964;-0.1502897;0.7181484
2354378407;41.1479;-8.611383;-0.150297;0.7181663
2356731134;41.14492;-8.610846;-0.1502876;0.7181144
2356731137;41.14501;-8.61092;-0.1502889;0.7181159
2364998422;41.14999;-8.611334;-0.1502961;0.7182028
2365172845;41.14986;-8.611277;-0.1502951;0.7182006
2365172868;41.1498;-8.611297;-0.1502955;0.7181996
2365186271;41.14972;-8.611195;-0.1502937;0.7181982
2365191001;41.14981;-8.611264;-0.1502949;0.7181996
2365191003;41.1498;-8.611279;-0.1502952;0.7181996
2365191005;41.14983;-8.611227;-0.1502943;0.7182
2365191010;41.14981;-8.611252;-0.1502947;0.7181997
2365191012;41.14983;-8.61126;-0.1502948;0.7182001
2365195076;41.14967;-8.610345;-0.1502789;0.7181972
2365195081;41.14928;-8.61114;-0.1502928;0.7181904
2365195083;41.1498;-8.611095;-0.150292;0.7181994
2365195087;41.14931;-8.611151;-0.1502929;0.718191
2365195091;41.14971;-8.611113;-0.1502923;0.7181979
2365195094;41.14975;-8.610377;-0.1502794;0.7181985
2365195098;41.14973;-8.611217;-0.1502941;0.7181982
2365195102;41.1493;-8.611148;-0.1502929;0.7181907
2365195104;41.14974;-8.611233;-0.1502944;0.7181985
2365195106;41.14982;-8.611054;-0.1502912;0.7181999
2365622607;41.15001;-8.60982;-0.1502697;0.7182032
2365622614;41.15023;-8.609964;-0.1502722;0.7182071
2365622626;41.15018;-8.609755;-0.1502686;0.7182062
2365622629;41.15021;-8.609761;-0.1502687;0.7182066
2365622638;41.15025;-8.609955;-0.1502721;0.7182074
2365622672;41.15;-8.609848;-0.1502702;0.718203
2365622678;41.15023;-8.609776;-0.1502689;0.718207
2365622708;41.15034;-8.609957;-0.1502721;0.718209
2365622712;41.15015;-8.609749;-0.1502685;0.7182057
2365622716;41.15027;-8.609827;-0.1502698;0.7182077
2365622719;41.15004;-8.609791;-0.1502692;0.7182036
2365622739;41.15021;-8.609964;-0.1502722;0.7182067
2365622750;41.15011;-8.609504;-0.1502642;0.7182049
2365622756;41.1503;-8.609918;-0.1502714;0.7182081
2365622764;41.15028;-8.609921;-0.1502715;0.7182079
2365622770;41.15028;-8.60991;-0.1502713;0.7182078
2365622781;41.15015;-8.609918;-0.1502714;0.7182056
2365622784;41.15025;-8.609798;-0.1502693;0.7182074
2365622790;41.15034;-8.609941;-0.1502718;0.7182088
2365622793;41.14999;-8.609892;-0.150271;0.7182028
2365622802;41.15031;-8.609921;-0.1502715;0.7182085
2365622809;41.15027;-8.609934;-0.1502717;0.7182077
2365622818;41.15016;-8.609937;-0.1502717;0.7182058
2365622826;41.15033;-8.609928;-0.1502716;0.7182087
2365622831;41.15015;-8.609893;-0.150271;0.7182056
2365622834;41.15018;-8.609951;-0.150272;0.718206
2365622840;41.15028;-8.609879;-0.1502707;0.7182079
2365622846;41.15005;-8.609774;-0.1502689;0.718204
2365622849;41.15028;-8.609855;-0.1502703;0.7182078
2365622854;41.15008;-8.609763;-0.1502687;0.7182043
2365622860;41.15011;-8.609755;-0.1502686;0.7182049
2366079031;41.1496;-8.610404;-0.1502799;0.7181961
2366079032;41.14922;-8.610499;-0.1502816;0.7181893
2366079039;41.14921;-8.610518;-0.1502819;0.7181892
2366079045;41.14962;-8.610278;-0.1502777;0.7181963
2366079047;41.14923;-8.610477;-0.1502812;0.7181897
2366079049;41.14922;-8.610487;-0.1502814;0.7181894
2366079051;41.14963;-8.610246;-0.1502771;0.7181965
2366079052;41.14973;-8.610207;-0.1502765;0.7181983
2366083036;41.15019;-8.60943;-0.1502629;0.7182063
2366083037;41.15023;-8.609477;-0.1502637;0.7182069
2366098060;41.14938;-8.609517;-0.1502644;0.7181921
2366098499;41.14914;-8.609231;-0.1502594;0.718188
2366154008;41.14944;-8.609524;-0.1502645;0.7181932
2366154009;41.1494;-8.609571;-0.1502654;0.7181926
2366154010;41.14942;-8.609534;-0.1502647;0.7181929
2366154016;41.14947;-8.609518;-0.1502644;0.7181938
2366154017;41.14941;-8.60955;-0.150265;0.7181927
2366154037;41.1494;-8.609622;-0.1502662;0.7181925
2366154047;41.14982;-8.609494;-0.150264;0.7181999
2367470972;41.14884;-8.607824;-0.1502349;0.7181827
2375816260;41.15021;-8.609447;-0.1502632;0.7182067
2378186481;41.1501;-8.612802;-0.1503218;0.7182048
2399723033;41.14569;-8.610651;-0.1502842;0.7181278
2464461320;41.15064;-8.609524;-0.1502645;0.7182142
2473711658;41.14791;-8.607716;-0.150233;0.7181665
2681412868;41.14596;-8.612226;-0.1503117;0.7181325
2721972082;41.1452;-8.610455;-0.1502808;0.7181192
2721972084;41.14587;-8.60987;-0.1502706;0.7181309
2721972096;41.14514;-8.610084;-0.1502743;0.7181182
2721972098;41.14508;-8.609587;-0.1502656;0.7181171
2740798807;41.1482;-8.608279;-0.1502428;0.7181716
2893310955;41.15061;-8.610867;-0.150288;0.7182136
2893310956;41.15052;-8.611007;-0.1502904;0.718212
2893310957;41.15055;-8.61093;-0.1502891;0.7182127
2893310958;41.15053;-8.610963;-0.1502897;0.7182122
2893310959;41.15057;-8.6109;-0.1502886;0.718213
2893389981;41.1498;-8.612104;-0.1503096;0.7181996
2896384667;41.15074;-8.610883;-0.1502883;0.7182159
2896384668;41.15073;-8.611051;-0.1502912;0.7182156
2896384685;41.15111;-8.61071;-0.1502852;0.7182223
2896384686;41.15116;-8.610815;-0.1502871;0.7182232
2896407785;41.15032;-8.610413;-0.15028;0.7182086
2896411045;41.15039;-8.610858;-0.1502878;0.7182097
2896411046;41.15035;-8.610784;-0.1502865;0.7182091
2896411047;41.15031;-8.610443;-0.1502806;0.7182085
2896411049;41.1503;-8.610535;-0.1502822;0.7182082
2896411050;41.15033;-8.610352;-0.150279;0.7182088
2896411051;41.15032;-8.610699;-0.1502851;0.7182086
2904248177;41.15102;-8.609674;-0.1502672;0.7182207
2904248178;41.15099;-8.609698;-0.1502676;0.7182202
2904248179;41.15116;-8.609509;-0.1502643;0.7182233
2904248180;41.15115;-8.609496;-0.1502641;0.7182231
2904248181;41.15096;-8.60971;-0.1502678;0.7182196
2904248183;41.15095;-8.609654;-0.1502668;0.7182195
2904248185;41.15098;-8.609708;-0.1502678;0.7182201
2904248187;41.15113;-8.609444;-0.1502631;0.7182227
2904248189;41.15072;-8.609535;-0.1502647;0.7182155
2904248190;41.15116;-8.609539;-0.1502648;0.7182233
2904248192;41.15073;-8.609591;-0.1502657;0.7182156
2904248195;41.15116;-8.609552;-0.150265;0.7182232
2904248196;41.15097;-8.609665;-0.150267;0.7182199
2904250601;41.15117;-8.609525;-0.1502645;0.7182233
2904250602;41.15093;-8.6097;-0.1502676;0.7182193
2904250603;41.15099;-8.609672;-0.1502671;0.7182202
2904498647;41.1514;-8.609535;-0.1502647;0.7182274
2904498649;41.15121;-8.609373;-0.1502619;0.718224
2904530067;41.15071;-8.609839;-0.15027;0.7182154
2904530087;41.15052;-8.610303;-0.1502781;0.7182121
2904532298;41.1509;-8.610866;-0.150288;0.7182187
2904549004;41.15137;-8.609561;-0.1502652;0.7182269
2904549005;41.15143;-8.609571;-0.1502654;0.718228
2904549006;41.15141;-8.609563;-0.1502652;0.7182276
2904549007;41.1516;-8.609783;-0.1502691;0.7182308
2904549008;41.15134;-8.610442;-0.1502806;0.7182264
2904549009;41.15149;-8.609609;-0.150266;0.7182289
2904549010;41.15137;-8.610506;-0.1502817;0.718227
2912153175;41.15193;-8.60992;-0.1502714;0.7182367
2912153177;41.15208;-8.610016;-0.1502731;0.7182394
2912188486;41.1526;-8.608074;-0.1502392;0.7182484
2912188490;41.15258;-8.608122;-0.1502401;0.718248
2912188492;41.1526;-8.6081;-0.1502397;0.7182483
2912188495;41.1526;-8.608023;-0.1502383;0.7182484
2912188496;41.15252;-8.608143;-0.1502404;0.718247
2925076564;41.15144;-8.607906;-0.1502363;0.7182281
2925076566;41.15144;-8.60789;-0.150236;0.718228
2925076569;41.15151;-8.607912;-0.1502364;0.7182293
2925076574;41.15154;-8.607893;-0.1502361;0.7182298
2925076575;41.15147;-8.607928;-0.1502367;0.7182286
2925076587;41.15141;-8.607798;-0.1502344;0.7182276
2925076588;41.15149;-8.607925;-0.1502366;0.7182289
2925076608;41.15145;-8.60792;-0.1502365;0.7182283
2925471785;41.14719;-8.608073;-0.1502392;0.718154
2927034198;41.14447;-8.60951;-0.1502643;0.7181064
2927035102;41.14487;-8.609492;-0.150264;0.7181135
2927035103;41.14478;-8.609476;-0.1502637;0.7181118
2927035105;41.14489;-8.609505;-0.1502642;0.7181138
2927035109;41.14442;-8.609531;-0.1502647;0.7181057
2927035131;41.14485;-8.609482;-0.1502638;0.7181131
2927055762;41.14587;-8.609981;-0.1502725;0.7181309
2927055765;41.14569;-8.608001;-0.150238;0.7181278
2927055770;41.14595;-8.609627;-0.1502663;0.7181323
2927055777;41.14598;-8.609428;-0.1502629;0.7181328
2927055779;41.14588;-8.610009;-0.150273;0.7181311
2927055780;41.14598;-8.609241;-0.1502596;0.7181329
2927055788;41.14581;-8.608454;-0.1502459;0.7181298
2927055789;41.14583;-8.608662;-0.1502495;0.7181302
2934456326;41.14762;-8.609415;-0.1502626;0.7181615
2937870609;41.15104;-8.608534;-0.1502473;0.7182212
2937870610;41.15219;-8.608196;-0.1502414;0.7182412
2937936475;41.14908;-8.609478;-0.1502637;0.7181869
3092601790;41.14509;-8.6109;-0.1502886;0.7181172
3092601795;41.14579;-8.610826;-0.1502873;0.7181295
3092601796;41.14505;-8.611023;-0.1502907;0.7181166
3092618005;41.14733;-8.608693;-0.15025;0.7181564
3092618006;41.14738;-8.608709;-0.1502503;0.7181572
3130311623;41.14529;-8.610885;-0.1502883;0.7181208
3130311626;41.14802;-8.611263;-0.1502949;0.7181684
3130311627;41.14999;-8.611138;-0.1502927;0.7182028
3130311628;41.15077;-8.610099;-0.1502746;0.7182164
3130312329;41.15044;-8.610847;-0.1502876;0.7182108
3130312331;41.14774;-8.610944;-0.1502893;0.7181636
3130312332;41.14922;-8.610629;-0.1502838;0.7181894
3130312334;41.14931;-8.611385;-0.150297;0.7181909
3130312335;41.14603;-8.611788;-0.150304;0.7181337
3130312336;41.14927;-8.61103;-0.1502908;0.7181902
3130312338;41.14916;-8.610279;-0.1502777;0.7181883
3130312339;41.14684;-8.611129;-0.1502925;0.7181479
3130312340;41.1499;-8.610236;-0.150277;0.7182013
3130312343;41.14688;-8.611476;-0.1502986;0.7181486
3130312344;41.14587;-8.613461;-0.1503332;0.7181309
3130312345;41.14917;-8.610123;-0.150275;0.7181885
3130312346;41.14591;-8.61224;-0.1503119;0.7181316
3130312347;41.14586;-8.610813;-0.150287;0.7181308
3387597799;41.1444;-8.609528;-0.1502646;0.7181053
3387597811;41.14497;-8.610932;-0.1502891;0.7181152
3387597859;41.15036;-8.610807;-0.1502869;0.7182093
3388020769;41.14603;-8.612208;-0.1503114;0.7181337
3388020773;41.14609;-8.612206;-0.1503114;0.7181348
3388020783;41.14676;-8.61023;-0.1502769;0.7181464
3392711352;41.15073;-8.610947;-0.1502894;0.7182158
3392711353;41.15113;-8.610762;-0.1502861;0.7182228
3392939433;41.14568;-8.607286;-0.1502255;0.7181276
3392939435;41.14722;-8.608062;-0.150239;0.7181544
3392939436;41.14727;-8.608047;-0.1502388;0.7181553
3392939437;41.14742;-8.608905;-0.1502537;0.7181579
3392939452;41.14818;-8.608232;-0.150242;0.7181712
3392939453;41.14819;-8.609408;-0.1502625;0.7181713
3392939454;41.14822;-8.609408;-0.1502625;0.7181719
3392939455;41.1485;-8.607999;-0.1502379;0.7181768
3392939456;41.14853;-8.608058;-0.150239;0.7181773
3392939458;41.14883;-8.608188;-0.1502412;0.7181825
3392939459;41.14885;-8.60819;-0.1502413;0.7181829
3392939460;41.14893;-8.608454;-0.1502459;0.7181842
3392939461;41.14911;-8.609484;-0.1502638;0.7181875
3392939462;41.14916;-8.609491;-0.150264;0.7181883
3392939463;41.1492;-8.609497;-0.1502641;0.7181891
3392939470;41.1501;-8.609434;-0.150263;0.7182047
3392939471;41.1501;-8.609474;-0.1502637;0.7182048
3392939472;41.1502;-8.609443;-0.1502631;0.7182065
3392939473;41.15025;-8.609533;-0.1502647;0.7182074
3392939476;41.15052;-8.61007;-0.1502741;0.7182121
3392939478;41.15058;-8.610195;-0.1502763;0.7182131
3392939480;41.15067;-8.609642;-0.1502666;0.7182146
3392939481;41.15068;-8.609529;-0.1502646;0.7182149
3392939482;41.15069;-8.609562;-0.1502652;0.718215
3392939483;41.1507;-8.609532;-0.1502647;0.7182152
3392939484;41.15071;-8.609577;-0.1502655;0.7182154
3392939485;41.15109;-8.608511;-0.1502469;0.718222
3392939488;41.15131;-8.609457;-0.1502634;0.7182258
3392939489;41.15135;-8.610461;-0.1502809;0.7182266
3392939490;41.15136;-8.609503;-0.1502642;0.7182267
3392939491;41.15144;-8.609578;-0.1502655;0.7182282
3397147923;41.14371;-8.610471;-0.1502811;0.7180932
3400530627;41.14618;-8.611281;-0.1502952;0.7181363
3457211714;41.14539;-8.612061;-0.1503088;0.7181225
3457211715;41.14598;-8.612322;-0.1503134;0.7181329
3554720399;41.14474;-8.611463;-0.1502984;0.7181113
3554720401;41.14527;-8.610727;-0.1502855;0.7181204
3554720402;41.14536;-8.610713;-0.1502853;0.7181219
3554720409;41.14541;-8.610722;-0.1502854;0.7181229
3554720414;41.14569;-8.610684;-0.1502848;0.7181278
3554720418;41.14572;-8.610665;-0.1502845;0.7181283
3554720424;41.14604;-8.611633;-0.1503014;0.7181339
3554720425;41.14605;-8.611308;-0.1502957;0.7181341
3554720428;41.14645;-8.611217;-0.1502941;0.7181411
3554720432;41.1466;-8.609742;-0.1502683;0.7181437
3554720440;41.14681;-8.611135;-0.1502927;0.7181473
3554720444;41.14771;-8.610193;-0.1502762;0.718163
3554720445;41.14772;-8.610202;-0.1502764;0.7181633
3554720446;41.14774;-8.610397;-0.1502798;0.7181636
3554720447;41.14774;-8.610209;-0.1502765;0.7181636
3554720448;41.14776;-8.610373;-0.1502794;0.7181638
3554720449;41.14777;-8.610352;-0.150279;0.7181641
3690635855;41.15062;-8.60882;-0.1502523;0.7182138
3690885655;41.14748;-8.60754;-0.1502299;0.718159
3690885656;41.14755;-8.607938;-0.1502369;0.7181603
3690885657;41.14745;-8.60755;-0.1502301;0.7181584
3690885658;41.14751;-8.607852;-0.1502354;0.7181595
3690887009;41.1479;-8.607682;-0.1502324;0.7181664
3690910080;41.14814;-8.607533;-0.1502298;0.7181706
3690910082;41.14816;-8.607565;-0.1502303;0.7181709
3692670689;41.14872;-8.608182;-0.1502411;0.7181807
3694518900;41.15007;-8.60944;-0.1502631;0.7182043
3694518901;41.15007;-8.609374;-0.1502619;0.7182042
3891282119;41.14513;-8.611862;-0.1503053;0.718118
3891282121;41.14513;-8.611853;-0.1503052;0.718118
3891282147;41.1454;-8.610693;-0.1502849;0.7181227
3891282331;41.14699;-8.606639;-0.1502142;0.7181504
3891282335;41.14731;-8.608089;-0.1502395;0.7181561
3891282336;41.14735;-8.608068;-0.1502391;0.7181567
3891282347;41.14822;-8.607525;-0.1502296;0.718172
3978884718;41.14669;-8.609861;-0.1502704;0.7181453
3992982895;41.14676;-8.609318;-0.1502609;0.7181464
3992982896;41.14666;-8.609307;-0.1502608;0.7181446
3992990333;41.14613;-8.610311;-0.1502783;0.7181354
